profile,mode,phase,layer,path,component,count,total_ms,mean_ms,median_ms,p90_ms,p99_ms,min_ms,max_ms
full_fp_eager_layer,full_fp,decode,17,fp,mlp,31,63.25769639015198,2.040570851295225,2.0363519191741943,2.037856101989746,2.1130688428878783,2.0335679054260254,2.122976064682007
full_fp_eager_layer,full_fp,decode,17,fp,post_attn_norm,31,0.22646399959921837,0.007305290309652206,0.00723200011998415,0.007615999784320593,0.007884799782186747,0.007071999832987785,0.007903999648988247
full_fp_eager_layer,full_fp,decode,17,fp,total,31,80.46544027328491,2.595659363654352,2.591423988342285,2.593280076980591,2.669209599494934,2.5878400802612305,2.679327964782715
full_fp_eager_layer,full_fp,decode,18,fp,attention,31,16.58764809370041,0.5350854223774325,0.535103976726532,0.5362560153007507,0.5368543803691864,0.5332480072975159,0.5368639826774597
full_fp_eager_layer,full_fp,decode,18,fp,input_norm,31,0.22636799979954958,0.0073021935419209545,0.0072639998979866505,0.007519999984651804,0.00773439989425242,0.007104000076651573,0.00774399982765317
full_fp_eager_layer,full_fp,decode,18,fp,mlp,31,63.207103967666626,2.0389388376666653,2.03603196144104,2.03987193107605,2.0901920795440674,2.033535957336426,2.1113600730895996
full_fp_eager_layer,full_fp,decode,18,fp,post_attn_norm,31,0.2081600008532405,0.006714838737201306,0.006719999946653843,0.006783999968320131,0.006902399938553572,0.006591999903321266,0.006912000011652708
full_fp_eager_layer,full_fp,decode,18,fp,total,31,80.37737560272217,2.5928185678297475,2.5903360843658447,2.594496011734009,2.6440671920776366,2.5867199897766113,2.664639949798584
full_fp_eager_layer,full_fp,decode,19,fp,attention,31,16.590816020965576,0.5351876135795347,0.5352960228919983,0.5365440249443054,0.5368863880634308,0.5331199765205383,0.5368959903717041
full_fp_eager_layer,full_fp,decode,19,fp,input_norm,31,0.22735999943688512,0.007334193530222101,0.0072639998979866505,0.007712000049650669,0.0077760000713169575,0.007104000076651573,0.0077760000713169575
full_fp_eager_layer,full_fp,decode,19,fp,mlp,31,63.26150465011597,2.0406936983908377,2.040127992630005,2.0421760082244873,2.057462453842163,2.0374081134796143,2.063904047012329
full_fp_eager_layer,full_fp,decode,19,fp,post_attn_norm,31,0.20883200131356716,0.006736516171405392,0.006688000168651342,0.00687999976798892,0.007171199936419725,0.006560000125318766,0.007199999876320362
full_fp_eager_layer,full_fp,decode,19,fp,total,31,80.43712043762207,2.5947458205684537,2.5937600135803223,2.5968000888824463,2.6125248670578003,2.5904319286346436,2.61897611618042
full_fp_eager_layer,full_fp,decode,20,fp,attention,31,16.638624012470245,0.5367298068538788,0.5366399884223938,0.5376319885253906,0.5385983943939209,0.5349760055541992,0.5388479828834534
full_fp_eager_layer,full_fp,decode,20,fp,input_norm,31,0.2281599990092218,0.007359999968039412,0.0072639998979866505,0.007648000027984381,0.007788799842819572,0.007071999832987785,0.007807999849319458
